"Source-focused","Target-focused","Mixed Approach"
58.5340314136126,8.06282722513089,33.4031413612565
57.0184983677911,8.05223068552775,34.9292709466812
8.92655367231638,68.5875706214689,22.4858757062147
46.4324917672887,14.2700329308452,39.2974753018661
53.0697190426639,9.05306971904266,37.8772112382934
