ID,item,item_id,sequence,n_DD_event,dd_event_sequence,source,target,n_DD_event_new,dd_event_sequence_new,source_new,target_new,clnddseq,clnddseq_len,Condition,D_D_TotalTimeSpent,TotalTimeSpentonItem,ItemResponse,ItemFinalScore,n_Condition,single_Condition,source1,source2,source3,source4,source5,target1,target2,target3,target4,target5,source_ascending,source_descending,target_ascending,target_descending,nunique_target,nunique_source,source_focus,target_focus,source_partial_ascending,source_partial_descending,source_partial_focus,target_partial_ascending,target_partial_descending,target_partial_focus,strategy,ItemFinalScoreBinary,new_strategy,pretest_final_score_total
A1U37XNO6J1R9,3,3d,start_s3;s3_t1;start_s1;s1_t2;start_s3;s3_t3;start_s2;s2_t4;start_s3;s3_t5,5,source3_to_target1;source1_to_target2;source3_to_target3;source2_to_target4;source3_to_target5,source3;source1;source3;source2;source3,target1;target2;target3;target4;target5,5,s3_t1;s1_t2;s3_t3;s2_t4;s3_t5,s3;s1;s3;s2;s3,t1;t2;t3;t4;t5,s3_t1;s1_t2;s3_t3;s2_t4;s3_t5,5,4,60.3825,77.47101,"{""target1"":[{""id"":""source3"",""clone"":4}],""target2"":[{""id"":""source1"",""clone"":4}],""target3"":[{""id"":""source3"",""clone"":3}],""target4"":[{""id"":""source2"",""clone"":4}],""target5"":[{""id"":""source3"",""clone"":2}]}",2,1,1,3,1,3,2,3,1,2,3,4,5,FALSE,FALSE,TRUE,FALSE,5,3,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,1,Target Focus,6
A1U37XNO6J1R9,9,9d,start_s3;s3_t1;start_s2;s2_t2;start_s1;s1_t3;start_s1;s1_t4;start_s3;s3_t5,5,source3_to_target1;source2_to_target2;source1_to_target3;source1_to_target4;source3_to_target5,source3;source2;source1;source1;source3,target1;target2;target3;target4;target5,5,s3_t1;s2_t2;s1_t3;s1_t4;s3_t5,s3;s2;s1;s1;s3,t1;t2;t3;t4;t5,s3_t1;s2_t2;s1_t3;s1_t4;s3_t5,5,4,60.3825,18.25202,"{""target1"":[{""id"":""source3"",""clone"":4}],""target2"":[{""id"":""source2"",""clone"":4}],""target3"":[{""id"":""source1"",""clone"":4}],""target4"":[{""id"":""source1"",""clone"":3}],""target5"":[{""id"":""source3"",""clone"":3}]}",2,1,1,3,2,1,1,3,1,2,3,4,5,FALSE,FALSE,TRUE,FALSE,5,3,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,1,Target Focus,6
A1U37XNO6J1R9,2,2d,start_s2;s2_t1;start_s3;s3_t2;start_s3;s3_t3;start_s3;s3_t4;start_s1;s1_t5,5,source2_to_target1;source3_to_target2;source3_to_target3;source3_to_target4;source1_to_target5,source2;source3;source3;source3;source1,target1;target2;target3;target4;target5,5,s2_t1;s3_t2;s3_t3;s3_t4;s1_t5,s2;s3;s3;s3;s1,t1;t2;t3;t4;t5,s2_t1;s3_t2;s3_t3;s3_t4;s1_t5,5,4,60.3825,177.7992,"{""target1"":[{""id"":""source2"",""clone"":4}],""target2"":[{""id"":""source3"",""clone"":4}],""target3"":[{""id"":""source3"",""clone"":3}],""target4"":[{""id"":""source3"",""clone"":2}],""target5"":[{""id"":""source1"",""clone"":4}]}",0,1,1,2,3,3,3,1,1,2,3,4,5,FALSE,FALSE,TRUE,FALSE,5,3,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,0,Target Focus,6
A1U5BE8XJRXKW,5,5d,start_s1;s1_t1;start_s3;s3_t2;start_s2;s2_t3;start_s3;s3_t4;start_s1;s1_t5,5,source1_to_target1;source3_to_target2;source2_to_target3;source3_to_target4;source1_to_target5,source1;source3;source2;source3;source1,target1;target2;target3;target4;target5,5,s1_t1;s3_t2;s2_t3;s3_t4;s1_t5,s1;s3;s2;s3;s1,t1;t2;t3;t4;t5,s1_t1;s3_t2;s2_t3;s3_t4;s1_t5,5,4,46.158,86.09447,"{""target1"":[{""id"":""source1"",""clone"":4}],""target2"":[{""id"":""source3"",""clone"":4}],""target3"":[{""id"":""source2"",""clone"":4}],""target4"":[{""id"":""source3"",""clone"":3}],""target5"":[{""id"":""source1"",""clone"":3}]}",2,1,1,1,3,2,3,1,1,2,3,4,5,FALSE,FALSE,TRUE,FALSE,5,3,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,1,Target Focus,7
A1U5BE8XJRXKW,1,1d,start_s3;s3_t1;start_s1;s1_t2;start_s1;s1_t3;start_s2;s2_t5;start_s3;start_s3;s3_t4,5,source3_to_target1;source1_to_target2;source1_to_target3;source2_to_target5;source3_to_target4,source3;source1;source1;source2;source3,target1;target2;target3;target5;target4,5,s3_t1;s1_t2;s1_t3;s2_t5;s3_t4,s3;s1;s1;s2;s3,t1;t2;t3;t5;t4,s3_t1;s1_t2;s1_t3;s2_t5;s3_t4,5,4,46.158,24.58184,"{""target1"":[{""id"":""source3"",""clone"":4}],""target2"":[{""id"":""source1"",""clone"":4}],""target3"":[{""id"":""source1"",""clone"":3}],""target4"":[{""id"":""source3"",""clone"":3}],""target5"":[{""id"":""source2"",""clone"":4}]}",2,1,1,3,1,1,2,3,1,2,3,5,4,FALSE,FALSE,FALSE,FALSE,5,3,0,0,FALSE,FALSE,0,TRUE,FALSE,1,Target Partial Focus,1,Target Focus,7
A1U5BE8XJRXKW,10,10d,start_s3;s3_t1;start_s2;s2_t2;start_s3;s3_t3;start_s2;s2_t4;start_s1;s1_t5,5,source3_to_target1;source2_to_target2;source3_to_target3;source2_to_target4;source1_to_target5,source3;source2;source3;source2;source1,target1;target2;target3;target4;target5,5,s3_t1;s2_t2;s3_t3;s2_t4;s1_t5,s3;s2;s3;s2;s1,t1;t2;t3;t4;t5,s3_t1;s2_t2;s3_t3;s2_t4;s1_t5,5,4,46.158,46.158,"{""target1"":[{""id"":""source3"",""clone"":4}],""target2"":[{""id"":""source2"",""clone"":4}],""target3"":[{""id"":""source3"",""clone"":3}],""target4"":[{""id"":""source2"",""clone"":3}],""target5"":[{""id"":""source1"",""clone"":4}]}",1,1,1,3,2,3,2,1,1,2,3,4,5,FALSE,FALSE,TRUE,FALSE,5,3,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,0,Target Focus,7
A1U5BE8XJRXKW,9,9d,start_s3;s3_t1;start_s2;s2_t2;start_s1;s1_t4;start_s1;s1_t3;start_s3;s3_t5,5,source3_to_target1;source2_to_target2;source1_to_target4;source1_to_target3;source3_to_target5,source3;source2;source1;source1;source3,target1;target2;target4;target3;target5,5,s3_t1;s2_t2;s1_t4;s1_t3;s3_t5,s3;s2;s1;s1;s3,t1;t2;t4;t3;t5,s3_t1;s2_t2;s1_t4;s1_t3;s3_t5,5,4,46.158,16.82194,"{""target1"":[{""id"":""source3"",""clone"":4}],""target2"":[{""id"":""source2"",""clone"":4}],""target3"":[{""id"":""source1"",""clone"":3}],""target4"":[{""id"":""source1"",""clone"":4}],""target5"":[{""id"":""source3"",""clone"":3}]}",2,1,1,3,2,1,1,3,1,2,4,3,5,FALSE,FALSE,FALSE,FALSE,5,3,0,0,FALSE,FALSE,0,TRUE,FALSE,1,Target Partial Focus,1,Target Focus,7
A1U5BE8XJRXKW,4,4d,start_s1;s1_t1;start_s3;s3_t2;start_s2;s2_t3;start_s1;s1_t4;start_s3;s3_t5,5,source1_to_target1;source3_to_target2;source2_to_target3;source1_to_target4;source3_to_target5,source1;source3;source2;source1;source3,target1;target2;target3;target4;target5,5,s1_t1;s3_t2;s2_t3;s1_t4;s3_t5,s1;s3;s2;s1;s3,t1;t2;t3;t4;t5,s1_t1;s3_t2;s2_t3;s1_t4;s3_t5,5,4,46.158,91.6053,"{""target1"":[{""id"":""source1"",""clone"":4}],""target2"":[{""id"":""source3"",""clone"":4}],""target3"":[{""id"":""source2"",""clone"":4}],""target4"":[{""id"":""source1"",""clone"":3}],""target5"":[{""id"":""source3"",""clone"":3}]}",2,1,1,1,3,2,1,3,1,2,3,4,5,FALSE,FALSE,TRUE,FALSE,5,3,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,1,Target Focus,7
A1U5BE8XJRXKW,2,2d,start_s1;s1_t1;start_s2;s2_t4;start_s1;s1_t5;start_s3;s3_t3;start_s1;s1_t2,5,source1_to_target1;source2_to_target4;source1_to_target5;source3_to_target3;source1_to_target2,source1;source2;source1;source3;source1,target1;target4;target5;target3;target2,5,s1_t1;s2_t4;s1_t5;s3_t3;s1_t2,s1;s2;s1;s3;s1,t1;t4;t5;t3;t2,s1_t1;s2_t4;s1_t5;s3_t3;s1_t2,5,4,46.158,304.0868,"{""target1"":[{""id"":""source1"",""clone"":4}],""target2"":[{""id"":""source1"",""clone"":2}],""target3"":[{""id"":""source3"",""clone"":4}],""target4"":[{""id"":""source2"",""clone"":4}],""target5"":[{""id"":""source1"",""clone"":3}]}",0,1,1,1,2,1,3,1,1,4,5,3,2,FALSE,FALSE,FALSE,FALSE,5,3,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,0,Other,7
A1U5BE8XJRXKW,8,8d,start_s2;s2_t1;start_s3;s3_t3;start_s3;move_s3_from_t3_t2;start_s3;s3_t4;start_s1;s1_t3;start_s1;s1_t5,5,source2_to_target1;source3_to_target3;source3_to_target4;source1_to_target3;source1_to_target5,source2;source3;source3;source1;source1,target1;target3;target4;target3;target5,6,s2_t1;s3_t3;s3_t2;s3_t4;s1_t3;s1_t5,s2;s3;s3;s3;s1;s1,t1;t3;t2;t4;t3;t5,s2_t1;s3_t3;s3_t2;s3_t4;s1_t5,5,4,46.158,30.57652,"{""target1"":[{""id"":""source2"",""clone"":4}],""target2"":[{""id"":""source3"",""clone"":4}],""target3"":[{""id"":""source1"",""clone"":4}],""target4"":[{""id"":""source3"",""clone"":3}],""target5"":[{""id"":""source1"",""clone"":3}]}",2,1,1,2,3,3,3,1,1,3,2,4,5,FALSE,FALSE,FALSE,FALSE,5,3,0,0,FALSE,FALSE,0,TRUE,FALSE,1,Target Partial Focus,1,Target Focus,7
A1U5BE8XJRXKW,6,6d,start_s3;s3_t1;start_s3;s3_t2;start_s1;s1_t3;start_s2;s2_t4;start_s1;s1_t5,5,source3_to_target1;source3_to_target2;source1_to_target3;source2_to_target4;source1_to_target5,source3;source3;source1;source2;source1,target1;target2;target3;target4;target5,5,s3_t1;s3_t2;s1_t3;s2_t4;s1_t5,s3;s3;s1;s2;s1,t1;t2;t3;t4;t5,s3_t1;s3_t2;s1_t3;s2_t4;s1_t5,5,4,46.158,25.65597,"{""target1"":[{""id"":""source3"",""clone"":4}],""target2"":[{""id"":""source3"",""clone"":3}],""target3"":[{""id"":""source1"",""clone"":4}],""target4"":[{""id"":""source2"",""clone"":4}],""target5"":[{""id"":""source1"",""clone"":3}]}",2,1,1,3,3,1,2,1,1,2,3,4,5,FALSE,FALSE,TRUE,FALSE,5,3,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,1,Target Focus,7
A1U5BE8XJRXKW,3,3d,start_s3;s3_t1;start_s1;s1_t2;start_s3;s3_t3;start_s2;s2_t4;start_s3;s3_t5,5,source3_to_target1;source1_to_target2;source3_to_target3;source2_to_target4;source3_to_target5,source3;source1;source3;source2;source3,target1;target2;target3;target4;target5,5,s3_t1;s1_t2;s3_t3;s2_t4;s3_t5,s3;s1;s3;s2;s3,t1;t2;t3;t4;t5,s3_t1;s1_t2;s3_t3;s2_t4;s3_t5,5,4,46.158,148.5829,"{""target1"":[{""id"":""source3"",""clone"":4}],""target2"":[{""id"":""source1"",""clone"":4}],""target3"":[{""id"":""source3"",""clone"":3}],""target4"":[{""id"":""source2"",""clone"":4}],""target5"":[{""id"":""source3"",""clone"":2}]}",2,1,1,3,1,3,2,3,1,2,3,4,5,FALSE,FALSE,TRUE,FALSE,5,3,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,1,Target Focus,7
A1U5BE8XJRXKW,7,7d,start_s1;s1_t1;start_s3;s3_t2;start_s2;s2_t4;start_s1;s1_t3;start_s3;s3_t5,5,source1_to_target1;source3_to_target2;source2_to_target4;source1_to_target3;source3_to_target5,source1;source3;source2;source1;source3,target1;target2;target4;target3;target5,5,s1_t1;s3_t2;s2_t4;s1_t3;s3_t5,s1;s3;s2;s1;s3,t1;t2;t4;t3;t5,s1_t1;s3_t2;s2_t4;s1_t3;s3_t5,5,4,46.158,14.68734,"{""target1"":[{""id"":""source1"",""clone"":4}],""target2"":[{""id"":""source3"",""clone"":4}],""target3"":[{""id"":""source1"",""clone"":3}],""target4"":[{""id"":""source2"",""clone"":4}],""target5"":[{""id"":""source3"",""clone"":3}]}",2,1,1,1,3,2,1,3,1,2,4,3,5,FALSE,FALSE,FALSE,FALSE,5,3,0,0,FALSE,FALSE,0,TRUE,FALSE,1,Target Partial Focus,1,Target Focus,7
A1V91Z2CQKMR5,10,10c,start_s1;s1_t3;start_s2;s2_t3;start_s4;s4_t1;start_s5;s5_t1;start_s3;s3_t2,5,source1_to_target3;source2_to_target3;source4_to_target1;source5_to_target1;source3_to_target2,source1;source2;source4;source5;source3,target3;target3;target1;target1;target2,5,s1_t3;s2_t3;s4_t1;s5_t1;s3_t2,s1;s2;s4;s5;s3,t3;t3;t1;t1;t2,s1_t3;s2_t3;s4_t1;s5_t1;s3_t2,5,3,318.63949,36.83628,"{""target1"":[{""id"":""source4"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}],""target2"":[{""id"":""source3"",""sub"":""1""}],""target3"":[{""id"":""source1"",""sub"":""1""},{""id"":""source2"",""sub"":""2""}]}",0,1,1,1,2,4,5,3,3,3,1,1,2,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,0,Other,0
A1V91Z2CQKMR5,1,1c,start_s1;return_s1;start_s1;return_s1;start_s1;s1_t3;start_s2;s2_t1;start_s3;s3_t1;start_s4;s4_t3;start_s5;s5_t2,5,source1_to_target3;source2_to_target1;source3_to_target1;source4_to_target3;source5_to_target2,source1;source2;source3;source4;source5,target3;target1;target1;target3;target2,5,s1_t3;s2_t1;s3_t1;s4_t3;s5_t2,s1;s2;s3;s4;s5,t3;t1;t1;t3;t2,s1_t3;s2_t1;s3_t1;s4_t3;s5_t2,5,3,318.63949,16.96888,"{""target1"":[{""id"":""source2"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source5"",""sub"":""1""}],""target3"":[{""id"":""source1"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}]}",2,1,1,1,2,3,4,5,3,1,1,3,2,TRUE,FALSE,FALSE,FALSE,3,5,1,0,FALSE,FALSE,0,FALSE,FALSE,0,Source Focus,1,Source Focus,0
A1V91Z2CQKMR5,8,8c,start_s1;s1_t2;start_s5;s5_t1;start_s2;s2_t3;start_s4;s4_t3;start_s3;s3_t1,5,source1_to_target2;source5_to_target1;source2_to_target3;source4_to_target3;source3_to_target1,source1;source5;source2;source4;source3,target2;target1;target3;target3;target1,5,s1_t2;s5_t1;s2_t3;s4_t3;s3_t1,s1;s5;s2;s4;s3,t2;t1;t3;t3;t1,s1_t2;s5_t1;s2_t3;s4_t3;s3_t1,5,3,318.63949,36.29422,"{""target1"":[{""id"":""source5"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source1"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}]}",2,1,1,1,5,2,4,3,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,1,Other,0
A1V91Z2CQKMR5,6,6c,start_s1;s1_t3;start_s2;s2_t3;start_s5;s5_t1;start_s4;s4_t2;start_s3;s3_t1,5,source1_to_target3;source2_to_target3;source5_to_target1;source4_to_target2;source3_to_target1,source1;source2;source5;source4;source3,target3;target3;target1;target2;target1,5,s1_t3;s2_t3;s5_t1;s4_t2;s3_t1,s1;s2;s5;s4;s3,t3;t3;t1;t2;t1,s1_t3;s2_t3;s5_t1;s4_t2;s3_t1,5,3,318.63949,20.85789,"{""target1"":[{""id"":""source5"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source4"",""sub"":""1""}],""target3"":[{""id"":""source1"",""sub"":""1""},{""id"":""source2"",""sub"":""2""}]}",2,1,1,1,2,5,4,3,3,3,1,2,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,TRUE,FALSE,1,FALSE,FALSE,0,Source Partial Focus,1,Source Focus,0
A1V91Z2CQKMR5,3,3c,start_s1;s1_t1;start_s2;s2_t3;start_s3;s3_t1;start_s3;move_s3_from_t1_t3;start_s2;move_s2_from_t3_t1;start_s4;s4_t2;start_s5;s5_t3,5,source1_to_target1;source2_to_target3;source3_to_target1;source4_to_target2;source5_to_target3,source1;source2;source3;source4;source5,target1;target3;target1;target2;target3,7,s1_t1;s2_t3;s3_t1;s3_t3;s2_t1;s4_t2;s5_t3,s1;s2;s3;s3;s2;s4;s5,t1;t3;t1;t3;t1;t2;t3,s1_t1;s2_t3;s3_t1;s4_t2;s5_t3,5,3,318.63949,69.73558,"{""target1"":[{""id"":""source1"",""sub"":""1""},{""id"":""source2"",""sub"":""2""}],""target2"":[{""id"":""source4"",""sub"":""1""}],""target3"":[{""id"":""source3"",""sub"":""2""},{""id"":""source5"",""sub"":""1""}]}",1,1,1,1,2,3,4,5,1,3,1,2,3,TRUE,FALSE,FALSE,FALSE,3,5,1,0,FALSE,FALSE,0,FALSE,FALSE,0,Source Focus,0,Source Focus,0
A1V91Z2CQKMR5,4,4c,start_s1;s1_t1;start_s2;s2_t3;start_s4;s4_t3;start_s5;s5_t3;start_s3;s3_t2;start_s4;move_s4_from_t3_t1,5,source1_to_target1;source2_to_target3;source4_to_target3;source5_to_target3;source3_to_target2,source1;source2;source4;source5;source3,target1;target3;target3;target3;target2,6,s1_t1;s2_t3;s4_t3;s5_t3;s3_t2;s4_t1,s1;s2;s4;s5;s3;s4,t1;t3;t3;t3;t2;t1,s1_t1;s2_t3;s4_t3;s5_t3;s3_t2,5,3,318.63949,31.6137,"{""target1"":[{""id"":""source1"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}],""target2"":[{""id"":""source3"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source5"",""sub"":""3""}]}",2,1,1,1,2,4,5,3,1,3,3,3,2,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,1,Other,0
A1V91Z2CQKMR5,9,9c,start_s1;s1_t3;start_s4;s4_t1;start_s5;s5_t3;start_s3;s3_t1;start_s2;s2_t2,5,source1_to_target3;source4_to_target1;source5_to_target3;source3_to_target1;source2_to_target2,source1;source4;source5;source3;source2,target3;target1;target3;target1;target2,5,s1_t3;s4_t1;s5_t3;s3_t1;s2_t2,s1;s4;s5;s3;s2,t3;t1;t3;t1;t2,s1_t3;s4_t1;s5_t3;s3_t1;s2_t2,5,3,318.63949,21.68181,"{""target1"":[{""id"":""source4"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source2"",""sub"":""1""}],""target3"":[{""id"":""source1"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}]}",2,1,1,1,4,5,3,2,3,1,3,1,2,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,1,Other,0
A1V91Z2CQKMR5,7,7c,start_s1;s1_t1;start_s2;s2_t3;start_s5;s5_t3;start_s4;s4_t2;start_s3;s3_t1,5,source1_to_target1;source2_to_target3;source5_to_target3;source4_to_target2;source3_to_target1,source1;source2;source5;source4;source3,target1;target3;target3;target2;target1,5,s1_t1;s2_t3;s5_t3;s4_t2;s3_t1,s1;s2;s5;s4;s3,t1;t3;t3;t2;t1,s1_t1;s2_t3;s5_t3;s4_t2;s3_t1,5,3,318.63949,13.86799,"{""target1"":[{""id"":""source1"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source4"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}]}",2,1,1,1,2,5,4,3,1,3,3,2,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,TRUE,FALSE,1,FALSE,FALSE,0,Source Partial Focus,1,Source Focus,0
A1V91Z2CQKMR5,2,2c,start_s1;s1_t1;start_s3;s3_t1;start_s2;s2_t3;start_s4;s4_t3;start_s5;return_s5;start_s5;s5_t2,5,source1_to_target1;source3_to_target1;source2_to_target3;source4_to_target3;source5_to_target2,source1;source3;source2;source4;source5,target1;target1;target3;target3;target2,5,s1_t1;s3_t1;s2_t3;s4_t3;s5_t2,s1;s3;s2;s4;s5,t1;t1;t3;t3;t2,s1_t1;s3_t1;s2_t3;s4_t3;s5_t2,5,3,318.63949,30.51159,"{""target1"":[{""id"":""source1"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source5"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}]}",0,1,1,1,3,2,4,5,1,1,3,3,2,FALSE,FALSE,FALSE,FALSE,3,5,0,0,TRUE,FALSE,1,FALSE,FALSE,0,Source Partial Focus,0,Source Focus,0
A1V91Z2CQKMR5,5,5c,start_s1;s1_t1;start_s2;s2_t3;start_s3;s3_t2;start_s4;s4_t3;start_s5;s5_t1,5,source1_to_target1;source2_to_target3;source3_to_target2;source4_to_target3;source5_to_target1,source1;source2;source3;source4;source5,target1;target3;target2;target3;target1,5,s1_t1;s2_t3;s3_t2;s4_t3;s5_t1,s1;s2;s3;s4;s5,t1;t3;t2;t3;t1,s1_t1;s2_t3;s3_t2;s4_t3;s5_t1,5,3,318.63949,40.27155,"{""target1"":[{""id"":""source1"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}],""target2"":[{""id"":""source3"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}]}",2,1,1,1,2,3,4,5,1,3,2,3,1,TRUE,FALSE,FALSE,FALSE,3,5,1,0,FALSE,FALSE,0,FALSE,FALSE,0,Source Focus,1,Source Focus,0
A1VC6F0FYG1L5,10,10b,start_s2;s2_t2;start_s1;s1_t3;start_s3;s3_t3;start_s4;s4_t3;start_s5;s5_t1,5,source2_to_target2;source1_to_target3;source3_to_target3;source4_to_target3;source5_to_target1,source2;source1;source3;source4;source5,target2;target3;target3;target3;target1,5,s2_t2;s1_t3;s3_t3;s4_t3;s5_t1,s2;s1;s3;s4;s5,t2;t3;t3;t3;t1,s2_t2;s1_t3;s3_t3;s4_t3;s5_t1,5,2,410.43771,30.73833,"{""target1"":[{""id"":""source5"",""sub"":""1""}],""target2"":[{""id"":""source2"",""sub"":""1""}],""target3"":[{""id"":""source1"",""sub"":""1""},{""id"":""source3"",""sub"":""2""},{""id"":""source4"",""sub"":""3""}]}",1,1,1,2,1,3,4,5,2,3,3,3,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,TRUE,FALSE,1,FALSE,FALSE,0,Source Partial Focus,0,Source Focus,5
A1VC6F0FYG1L5,2,2b,start_s4;s4_t1;start_s3;s3_t2;start_s2;s2_t3;start_s5;s5_t2;start_s1;s1_t3,5,source4_to_target1;source3_to_target2;source2_to_target3;source5_to_target2;source1_to_target3,source4;source3;source2;source5;source1,target1;target2;target3;target2;target3,5,s4_t1;s3_t2;s2_t3;s5_t2;s1_t3,s4;s3;s2;s5;s1,t1;t2;t3;t2;t3,s4_t1;s3_t2;s2_t3;s5_t2;s1_t3,5,2,410.43771,40.25879,"{""target1"":[{""id"":""source4"",""sub"":""1""}],""target2"":[{""id"":""source3"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source1"",""sub"":""2""}]}",0,1,1,4,3,2,5,1,1,2,3,2,3,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,0,Other,5
A1VC6F0FYG1L5,3,3b,start_s4;s4_t1;start_s1;s1_t2;start_s2;s2_t2;start_s3;s3_t3;start_s5;s5_t2,5,source4_to_target1;source1_to_target2;source2_to_target2;source3_to_target3;source5_to_target2,source4;source1;source2;source3;source5,target1;target2;target2;target3;target2,5,s4_t1;s1_t2;s2_t2;s3_t3;s5_t2,s4;s1;s2;s3;s5,t1;t2;t2;t3;t2,s4_t1;s1_t2;s2_t2;s3_t3;s5_t2,5,2,410.43771,86.20156,"{""target1"":[{""id"":""source4"",""sub"":""1""}],""target2"":[{""id"":""source1"",""sub"":""1""},{""id"":""source2"",""sub"":""2""},{""id"":""source5"",""sub"":""3""}],""target3"":[{""id"":""source3"",""sub"":""1""}]}",2,1,1,4,1,2,3,5,1,2,2,3,2,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,1,Other,5
A1VC6F0FYG1L5,8,8b,start_s1;s1_t2;start_s2;s2_t3;start_s4;s4_t3;start_s3;s3_t1;start_s5;s5_t1,5,source1_to_target2;source2_to_target3;source4_to_target3;source3_to_target1;source5_to_target1,source1;source2;source4;source3;source5,target2;target3;target3;target1;target1,5,s1_t2;s2_t3;s4_t3;s3_t1;s5_t1,s1;s2;s4;s3;s5,t2;t3;t3;t1;t1,s1_t2;s2_t3;s4_t3;s3_t1;s5_t1,5,2,410.43771,22.79952,"{""target1"":[{""id"":""source3"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}],""target2"":[{""id"":""source1"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}]}",2,1,1,1,2,4,3,5,2,3,3,1,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,TRUE,FALSE,1,FALSE,FALSE,0,Source Partial Focus,1,Source Focus,5
A1VC6F0FYG1L5,1,1b,start_s5;s5_t2;start_s4;s4_t3;start_s1;s1_t3;start_s2;s2_t1;start_s3;s3_t1,5,source5_to_target2;source4_to_target3;source1_to_target3;source2_to_target1;source3_to_target1,source5;source4;source1;source2;source3,target2;target3;target3;target1;target1,5,s5_t2;s4_t3;s1_t3;s2_t1;s3_t1,s5;s4;s1;s2;s3,t2;t3;t3;t1;t1,s5_t2;s4_t3;s1_t3;s2_t1;s3_t1,5,2,410.43771,26.88255,"{""target1"":[{""id"":""source2"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source5"",""sub"":""1""}],""target3"":[{""id"":""source4"",""sub"":""1""},{""id"":""source1"",""sub"":""2""}]}",2,1,1,5,4,1,2,3,2,3,3,1,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,TRUE,1,FALSE,FALSE,0,Source Partial Focus,1,Source Focus,5
